Acrosome/Train,Acrosome/Valid,Head/Train,Head/Valid,Vacuole/Train,Vacuole/Valid
0.75,0.729166686534882,0.703125,0.691666662693024,0.921875,0.883333325386047
0.78125,0.725000023841858,0.765625,0.695833325386047,0.953125,0.887499988079071
0.78125,0.725000023841858,0.796875,0.699999988079071,0.875,0.891666650772095
0.890625,0.733333349227905,0.828125,0.704166650772095,0.890625,0.895833313465118
0.796875,0.737500011920929,0.875,0.712499976158142,0.921875,0.908333361148834
0.8125,0.737500011920929,0.84375,0.745833337306976,0.921875,0.904166638851166
0.59375,0.729166686534882,0.859375,0.737500011920929,0.96875,0.908333361148834
0.75,0.737500011920929,0.75,0.754166662693024,0.96875,0.912500023841858
0.84375,0.75,0.78125,0.779166638851166,0.96875,0.916666686534882
0.828125,0.745833337306976,0.75,0.774999976158142,0.890625,0.920833349227905
0.703125,0.75,0.734375,0.762499988079071,0.921875,0.925000011920929
0.796875,0.745833337306976,0.828125,0.762499988079071,0.875,0.916666686534882
0.75,0.762499988079071,0.765625,0.766666650772095,0.921875,0.925000011920929
0.8125,0.762499988079071,0.71875,0.725000023841858,0.859375,0.925000011920929
0.71875,0.762499988079071,0.828125,0.712499976158142,0.953125,0.925000011920929
0.875,0.75,0.84375,0.716666638851166,0.90625,0.920833349227905
0.828125,0.745833337306976,0.71875,0.716666638851166,0.890625,0.920833349227905
0.765625,0.745833337306976,0.828125,0.720833361148834,0.90625,0.920833349227905
0.828125,0.729166686534882,0.828125,0.720833361148834,0.953125,0.920833349227905
0.78125,0.708333313465118,0.828125,0.729166686534882,0.984375,0.920833349227905
0.828125,0.691666662693024,0.734375,0.745833337306976,0.921875,0.916666686534882
0.75,0.691666662693024,0.75,0.758333325386047,0.953125,0.912500023841858
0.734375,0.716666638851166,0.8125,0.770833313465118,0.921875,0.908333361148834
0.8125,0.737500011920929,0.859375,0.783333361148834,0.875,0.908333361148834
0.765625,0.745833337306976,0.734375,0.766666650772095,0.921875,0.899999976158142
0.703125,0.716666638851166,0.78125,0.745833337306976,0.890625,0.891666650772095
0.796875,0.725000023841858,0.828125,0.716666638851166,0.9375,0.891666650772095
0.84375,0.716666638851166,0.8125,0.704166650772095,0.984375,0.891666650772095
0.734375,0.716666638851166,0.71875,0.699999988079071,0.921875,0.895833313465118
0.796875,0.720833361148834,0.859375,0.695833325386047,0.90625,0.908333361148834
0.765625,0.725000023841858,0.84375,0.695833325386047,0.875,0.899999976158142
0.875,0.729166686534882,0.765625,0.6875,0.90625,0.895833313465118
0.765625,0.733333349227905,0.734375,0.704166650772095,0.9375,0.891666650772095
0.78125,0.725000023841858,0.796875,0.699999988079071,0.875,0.879166662693024
0.796875,0.720833361148834,0.875,0.729166686534882,0.921875,0.887499988079071
0.84375,0.729166686534882,0.8125,0.745833337306976,0.90625,0.891666650772095
0.78125,0.733333349227905,0.78125,0.741666674613953,0.953125,0.887499988079071
0.734375,0.716666638851166,0.78125,0.745833337306976,0.921875,0.891666650772095
0.75,0.6875,0.78125,0.737500011920929,0.90625,0.895833313465118
0.828125,0.683333337306976,0.765625,0.745833337306976,0.953125,0.899999976158142
0.703125,0.679166674613953,0.859375,0.716666638851166,0.890625,0.899999976158142
0.765625,0.683333337306976,0.84375,0.695833325386047,0.9375,0.899999976158142
0.828125,0.695833325386047,0.8125,0.6875,0.875,0.899999976158142
0.828125,0.737500011920929,0.84375,0.670833349227905,0.921875,0.899999976158142
0.71875,0.75,0.78125,0.666666686534882,0.875,0.895833313465118
0.828125,0.745833337306976,0.796875,0.670833349227905,0.90625,0.879166662693024
0.796875,0.75,0.8125,0.6875,0.90625,0.891666650772095
0.65625,0.741666674613953,0.703125,0.712499976158142,0.859375,0.895833313465118
0.78125,0.708333313465118,0.859375,0.725000023841858,0.921875,0.899999976158142
0.734375,0.704166650772095,0.8125,0.737500011920929,0.953125,0.908333361148834
0.6875,0.679166674613953,0.78125,0.741666674613953,0.90625,0.908333361148834
0.796875,0.695833325386047,0.765625,0.745833337306976,0.96875,0.916666686534882
0.8125,0.699999988079071,0.65625,0.737500011920929,0.953125,0.920833349227905
0.8125,0.699999988079071,0.796875,0.725000023841858,0.921875,0.916666686534882
0.875,0.699999988079071,0.78125,0.712499976158142,0.875,0.925000011920929
0.765625,0.708333313465118,0.71875,0.695833325386047,0.890625,0.920833349227905
0.75,0.712499976158142,0.84375,0.683333337306976,0.921875,0.912500023841858
0.765625,0.720833361148834,0.84375,0.675000011920929,0.890625,0.916666686534882
0.640625,0.716666638851166,0.765625,0.670833349227905,0.96875,0.920833349227905
0.734375,0.708333313465118,0.8125,0.670833349227905,0.90625,0.912500023841858
0.8125,0.725000023841858,0.796875,0.683333337306976,0.9375,0.904166638851166
0.859375,0.758333325386047,0.84375,0.691666662693024,0.921875,0.908333361148834
0.796875,0.75,0.765625,0.691666662693024,0.921875,0.912500023841858
0.765625,0.754166662693024,0.859375,0.6875,0.859375,0.916666686534882
0.65625,0.770833313465118,0.796875,0.704166650772095,0.84375,0.912500023841858
0.828125,0.758333325386047,0.796875,0.699999988079071,0.859375,0.916666686534882
0.734375,0.737500011920929,0.796875,0.691666662693024,0.8125,0.916666686534882
0.765625,0.75,0.75,0.691666662693024,0.96875,0.920833349227905
0.828125,0.725000023841858,0.796875,0.683333337306976,0.921875,0.920833349227905
0.65625,0.720833361148834,0.734375,0.6875,0.9375,0.916666686534882
0.796875,0.716666638851166,0.796875,0.699999988079071,0.90625,0.916666686534882
0.734375,0.708333313465118,0.765625,0.720833361148834,0.921875,0.920833349227905
0.8125,0.745833337306976,0.765625,0.704166650772095,0.953125,0.920833349227905
0.796875,0.758333325386047,0.78125,0.720833361148834,0.875,0.920833349227905
0.84375,0.741666674613953,0.796875,0.729166686534882,0.921875,0.916666686534882
0.765625,0.745833337306976,0.765625,0.729166686534882,0.953125,0.912500023841858
0.84375,0.745833337306976,0.796875,0.725000023841858,0.890625,0.904166638851166
0.78125,0.737500011920929,0.84375,0.720833361148834,0.953125,0.891666650772095
0.765625,0.741666674613953,0.78125,0.720833361148834,0.9375,0.883333325386047
0.765625,0.745833337306976,0.796875,0.708333313465118,0.9375,0.887499988079071
0.671875,0.75,0.734375,0.720833361148834,0.890625,0.899999976158142
0.875,0.737500011920929,0.734375,0.737500011920929,0.9375,0.899999976158142
0.75,0.712499976158142,0.890625,0.762499988079071,0.921875,0.908333361148834
0.78125,0.729166686534882,0.796875,0.758333325386047,0.859375,0.925000011920929
0.78125,0.737500011920929,0.796875,0.758333325386047,0.9375,0.925000011920929
0.8125,0.737500011920929,0.78125,0.741666674613953,0.984375,0.920833349227905
0.703125,0.720833361148834,0.640625,0.733333349227905,0.921875,0.920833349227905
0.796875,0.708333313465118,0.765625,0.741666674613953,0.9375,0.916666686534882
0.796875,0.6875,0.796875,0.741666674613953,0.875,0.920833349227905
0.734375,0.683333337306976,0.84375,0.758333325386047,0.90625,0.916666686534882
0.8125,0.683333337306976,0.765625,0.754166662693024,0.828125,0.916666686534882
0.875,0.683333337306976,0.828125,0.758333325386047,0.953125,0.920833349227905
0.75,0.691666662693024,0.734375,0.766666650772095,0.90625,0.916666686534882
0.71875,0.675000011920929,0.84375,0.770833313465118,0.953125,0.912500023841858
0.78125,0.6875,0.828125,0.770833313465118,0.953125,0.912500023841858
0.84375,0.683333337306976,0.890625,0.758333325386047,0.921875,0.912500023841858
0.875,0.675000011920929,0.796875,0.754166662693024,0.890625,0.895833313465118
0.859375,0.679166674613953,0.8125,0.75,0.921875,0.891666650772095
0.734375,0.695833325386047,0.828125,0.720833361148834,0.9375,0.904166638851166
0.796875,0.712499976158142,0.890625,0.720833361148834,0.921875,0.912500023841858
0.703125,0.670833349227905,0.734375,0.720833361148834,0.90625,0.920833349227905
0.78125,0.654166638851166,0.78125,0.733333349227905,0.953125,0.929166674613952
0.84375,0.675000011920929,0.828125,0.737500011920929,0.90625,0.925000011920929
0.828125,0.666666686534882,0.796875,0.733333349227905,0.9375,0.920833349227905
0.8125,0.675000011920929,0.78125,0.725000023841858,0.890625,0.908333361148834
0.71875,0.708333313465118,0.734375,0.737500011920929,0.90625,0.899999976158142
0.78125,0.745833337306976,0.765625,0.762499988079071,0.921875,0.883333325386047
0.84375,0.75,0.78125,0.762499988079071,0.90625,0.879166662693024
0.6875,0.766666650772095,0.8125,0.770833313465118,0.859375,0.887499988079071
0.90625,0.774999976158142,0.84375,0.762499988079071,0.859375,0.887499988079071
0.734375,0.779166638851166,0.796875,0.762499988079071,0.828125,0.899999976158142
0.671875,0.774999976158142,0.828125,0.754166662693024,0.890625,0.904166638851166
0.890625,0.733333349227905,0.765625,0.720833361148834,0.9375,0.904166638851166
0.71875,0.699999988079071,0.875,0.699999988079071,0.953125,0.899999976158142
0.84375,0.6875,0.828125,0.683333337306976,0.875,0.912500023841858
0.78125,0.675000011920929,0.828125,0.679166674613953,0.9375,0.916666686534882
0.8125,0.691666662693024,0.78125,0.699999988079071,0.921875,0.920833349227905
0.703125,0.708333313465118,0.796875,0.708333313465118,0.953125,0.925000011920929
0.71875,0.737500011920929,0.796875,0.699999988079071,0.921875,0.925000011920929
0.78125,0.725000023841858,0.8125,0.745833337306976,0.9375,0.925000011920929
0.78125,0.716666638851166,0.78125,0.766666650772095,0.984375,0.9375
0.78125,0.645833313465118,0.90625,0.766666650772095,0.96875,0.933333337306976
0.734375,0.600000023841858,0.71875,0.758333325386047,0.921875,0.933333337306976
0.796875,0.595833361148834,0.71875,0.762499988079071,0.84375,0.933333337306976
0.8125,0.612500011920929,0.734375,0.741666674613953,0.890625,0.925000011920929
0.8125,0.645833313465118,0.796875,0.720833361148834,0.9375,0.920833349227905
0.703125,0.695833325386047,0.796875,0.725000023841858,0.890625,0.920833349227905
0.765625,0.716666638851166,0.84375,0.675000011920929,0.9375,0.912500023841858
0.90625,0.75,0.796875,0.633333325386047,0.9375,0.912500023841858
0.8125,0.762499988079071,0.65625,0.691666662693024,0.921875,0.908333361148834
0.859375,0.758333325386047,0.765625,0.712499976158142,0.984375,0.899999976158142
0.78125,0.75,0.75,0.745833337306976,0.9375,0.899999976158142
0.796875,0.745833337306976,0.78125,0.75,0.9375,0.895833313465118
0.703125,0.745833337306976,0.8125,0.758333325386047,0.90625,0.904166638851166
0.734375,0.745833337306976,0.8125,0.762499988079071,0.84375,0.899999976158142
0.734375,0.745833337306976,0.796875,0.766666650772095,0.921875,0.895833313465118
0.71875,0.745833337306976,0.8125,0.758333325386047,0.875,0.904166638851166
0.75,0.729166686534882,0.84375,0.754166662693024,0.953125,0.904166638851166
0.65625,0.695833325386047,0.734375,0.741666674613953,0.953125,0.912500023841858
0.8125,0.675000011920929,0.765625,0.737500011920929,0.921875,0.912500023841858
0.734375,0.658333361148834,0.796875,0.704166650772095,0.921875,0.916666686534882
0.796875,0.662500023841858,0.8125,0.654166638851166,0.953125,0.912500023841858
0.734375,0.691666662693024,0.78125,0.620833337306976,0.9375,0.912500023841858
0.875,0.716666638851166,0.796875,0.654166638851166,0.890625,0.904166638851166
0.828125,0.725000023841858,0.8125,0.699999988079071,0.890625,0.895833313465118
0.671875,0.754166662693024,0.765625,0.720833361148834,0.890625,0.891666650772095
0.75,0.758333325386047,0.78125,0.737500011920929,0.953125,0.891666650772095
0.734375,0.766666650772095,0.828125,0.754166662693024,0.90625,0.891666650772095
0.796875,0.758333325386047,0.8125,0.770833313465118,0.921875,0.879166662693024
0.875,0.758333325386047,0.703125,0.762499988079071,0.890625,0.862500011920929
0.8125,0.762499988079071,0.859375,0.754166662693024,0.921875,0.866666674613953
0.796875,0.745833337306976,0.796875,0.745833337306976,0.953125,0.875
0.8125,0.704166650772095,0.78125,0.75,0.953125,0.883333325386047
0.8125,0.691666662693024,0.890625,0.758333325386047,0.96875,0.891666650772095
0.640625,0.6875,0.796875,0.725000023841858,0.859375,0.899999976158142
0.71875,0.6875,0.734375,0.695833325386047,0.921875,0.912500023841858
0.765625,0.712499976158142,0.859375,0.691666662693024,0.859375,0.912500023841858
0.796875,0.725000023841858,0.796875,0.662500023841858,0.84375,0.908333361148834
0.8125,0.737500011920929,0.8125,0.662500023841858,0.890625,0.908333361148834
0.703125,0.745833337306976,0.859375,0.670833349227905,0.921875,0.908333361148834
0.75,0.754166662693024,0.765625,0.691666662693024,0.953125,0.904166638851166
0.828125,0.737500011920929,0.765625,0.741666674613953,0.984375,0.904166638851166
0.8125,0.733333349227905,0.8125,0.745833337306976,0.921875,0.908333361148834
0.8125,0.725000023841858,0.8125,0.779166638851166,0.953125,0.904166638851166
0.765625,0.712499976158142,0.84375,0.774999976158142,0.984375,0.908333361148834
0.765625,0.708333313465118,0.734375,0.787500023841858,0.875,0.912500023841858
0.78125,0.699999988079071,0.78125,0.770833313465118,0.96875,0.912500023841858
0.859375,0.695833325386047,0.8125,0.758333325386047,0.875,0.920833349227905
0.859375,0.699999988079071,0.71875,0.75,0.9375,0.920833349227905
0.71875,0.716666638851166,0.765625,0.754166662693024,0.953125,0.920833349227905
0.765625,0.712499976158142,0.734375,0.754166662693024,0.875,0.925000011920929
0.78125,0.712499976158142,0.78125,0.754166662693024,0.890625,0.929166674613952
0.765625,0.716666638851166,0.765625,0.745833337306976,0.890625,0.929166674613952
0.796875,0.720833361148834,0.859375,0.754166662693024,0.953125,0.933333337306976
0.84375,0.720833361148834,0.828125,0.75,0.875,0.925000011920929
0.765625,0.729166686534882,0.8125,0.754166662693024,0.953125,0.920833349227905
0.84375,0.737500011920929,0.765625,0.737500011920929,0.90625,0.920833349227905
0.75,0.737500011920929,0.765625,0.745833337306976,0.953125,0.916666686534882
0.6875,0.737500011920929,0.734375,0.729166686534882,0.875,0.916666686534882
0.796875,0.725000023841858,0.796875,0.704166650772095,0.84375,0.929166674613952
0.84375,0.720833361148834,0.828125,0.704166650772095,0.9375,0.933333337306976
0.78125,0.737500011920929,0.75,0.704166650772095,0.96875,0.949999988079071
0.734375,0.745833337306976,0.796875,0.712499976158142,0.9375,0.941666662693024
0.828125,0.75,0.71875,0.745833337306976,0.953125,0.941666662693024
0.6875,0.741666674613953,0.875,0.766666650772095,0.90625,0.941666662693024
0.796875,0.741666674613953,0.796875,0.770833313465118,0.875,0.941666662693024
0.796875,0.745833337306976,0.75,0.779166638851166,0.84375,0.941666662693024
0.859375,0.737500011920929,0.78125,0.774999976158142,0.9375,0.929166674613952
0.78125,0.729166686534882,0.65625,0.758333325386047,0.859375,0.912500023841858
0.859375,0.737500011920929,0.859375,0.766666650772095,0.890625,0.908333361148834
0.71875,0.754166662693024,0.734375,0.733333349227905,0.875,0.912500023841858
0.84375,0.766666650772095,0.828125,0.737500011920929,0.890625,0.912500023841858
0.84375,0.774999976158142,0.78125,0.708333313465118,0.890625,0.904166638851166
0.734375,0.733333349227905,0.765625,0.695833325386047,0.96875,0.916666686534882
0.796875,0.699999988079071,0.75,0.699999988079071,0.90625,0.908333361148834
0.859375,0.699999988079071,0.828125,0.729166686534882,0.890625,0.908333361148834
0.734375,0.691666662693024,0.734375,0.745833337306976,0.921875,0.912500023841858
0.765625,0.695833325386047,0.859375,0.766666650772095,0.921875,0.904166638851166
0.671875,0.720833361148834,0.78125,0.774999976158142,0.953125,0.904166638851166
0.8125,0.737500011920929,0.640625,0.774999976158142,0.9375,0.912500023841858
0.765625,0.745833337306976,0.71875,0.766666650772095,0.921875,0.904166638851166
0.703125,0.741666674613953,0.75,0.741666674613953,0.96875,0.912500023841858
0.84375,0.729166686534882,0.703125,0.725000023841858,0.890625,0.908333361148834
0.734375,0.741666674613953,0.78125,0.695833325386047,0.875,0.912500023841858
0.796875,0.741666674613953,0.828125,0.675000011920929,0.90625,0.916666686534882
0.765625,0.75,0.75,0.658333361148834,0.921875,0.925000011920929
0.625,0.762499988079071,0.828125,0.645833313465118,0.921875,0.912500023841858
0.78125,0.741666674613953,0.828125,0.670833349227905,0.953125,0.908333361148834
0.796875,0.725000023841858,0.78125,0.704166650772095,0.921875,0.916666686534882
0.8125,0.720833361148834,0.765625,0.737500011920929,0.9375,0.916666686534882
0.828125,0.725000023841858,0.796875,0.766666650772095,0.828125,0.925000011920929
0.859375,0.737500011920929,0.734375,0.779166638851166,0.9375,0.916666686534882
0.734375,0.758333325386047,0.78125,0.774999976158142,0.9375,0.916666686534882
0.734375,0.745833337306976,0.796875,0.774999976158142,0.90625,0.916666686534882
0.765625,0.75,0.8125,0.770833313465118,0.90625,0.920833349227905
0.75,0.762499988079071,0.796875,0.770833313465118,0.953125,0.916666686534882
0.859375,0.766666650772095,0.796875,0.745833337306976,0.96875,0.925000011920929
0.734375,0.754166662693024,0.78125,0.737500011920929,0.921875,0.920833349227905
0.8125,0.725000023841858,0.875,0.725000023841858,0.875,0.908333361148834
0.84375,0.704166650772095,0.796875,0.729166686534882,0.90625,0.912500023841858
0.734375,0.716666638851166,0.78125,0.725000023841858,0.9375,0.916666686534882
0.796875,0.6875,0.796875,0.729166686534882,0.90625,0.920833349227905
0.75,0.679166674613953,0.796875,0.729166686534882,0.859375,0.920833349227905
0.71875,0.699999988079071,0.828125,0.737500011920929,0.890625,0.920833349227905
0.8125,0.729166686534882,0.71875,0.75,0.984375,0.920833349227905
0.734375,0.720833361148834,0.78125,0.75,0.90625,0.916666686534882
0.6875,0.720833361148834,0.78125,0.737500011920929,0.9375,0.908333361148834
0.75,0.725000023841858,0.796875,0.75,0.96875,0.916666686534882
0.796875,0.729166686534882,0.828125,0.754166662693024,1,0.912500023841858
0.71875,0.729166686534882,0.734375,0.762499988079071,0.859375,0.904166638851166
0.78125,0.729166686534882,0.8125,0.754166662693024,0.921875,0.904166638851166
0.6875,0.733333349227905,0.765625,0.758333325386047,0.875,0.908333361148834
0.796875,0.737500011920929,0.765625,0.741666674613953,0.9375,0.912500023841858
0.75,0.741666674613953,0.796875,0.741666674613953,0.890625,0.912500023841858
0.828125,0.745833337306976,0.84375,0.745833337306976,0.921875,0.908333361148834
0.71875,0.745833337306976,0.828125,0.733333349227905,0.953125,0.912500023841858
0.828125,0.762499988079071,0.734375,0.737500011920929,0.90625,0.912500023841858
0.828125,0.754166662693024,0.796875,0.725000023841858,0.921875,0.912500023841858
0.734375,0.758333325386047,0.671875,0.729166686534882,0.875,0.916666686534882
0.75,0.762499988079071,0.859375,0.712499976158142,0.984375,0.912500023841858
0.75,0.766666650772095,0.75,0.695833325386047,0.984375,0.895833313465118
0.78125,0.75,0.765625,0.712499976158142,0.90625,0.895833313465118
0.796875,0.75,0.890625,0.695833325386047,0.875,0.904166638851166
0.78125,0.745833337306976,0.875,0.699999988079071,0.90625,0.920833349227905
0.734375,0.745833337306976,0.734375,0.699999988079071,0.890625,0.933333337306976
0.84375,0.75,0.796875,0.708333313465118,0.921875,0.916666686534882
0.765625,0.758333325386047,0.890625,0.708333313465118,0.875,0.916666686534882
0.765625,0.758333325386047,0.765625,0.704166650772095,0.921875,0.912500023841858
0.671875,0.725000023841858,0.828125,0.716666638851166,0.9375,0.912500023841858
0.8125,0.733333349227905,0.796875,0.716666638851166,0.9375,0.916666686534882
0.765625,0.712499976158142,0.828125,0.716666638851166,0.890625,0.920833349227905
0.828125,0.691666662693024,0.875,0.725000023841858,0.96875,0.916666686534882
0.8125,0.683333337306976,0.8125,0.716666638851166,0.953125,0.908333361148834
0.75,0.6875,0.84375,0.704166650772095,0.921875,0.912500023841858
0.75,0.708333313465118,0.71875,0.691666662693024,0.921875,0.912500023841858
0.828125,0.712499976158142,0.828125,0.6875,0.921875,0.912500023841858
0.765625,0.716666638851166,0.78125,0.712499976158142,0.859375,0.908333361148834
0.84375,0.75,0.765625,0.754166662693024,0.921875,0.916666686534882
0.84375,0.758333325386047,0.875,0.754166662693024,0.921875,0.920833349227905
0.765625,0.758333325386047,0.828125,0.766666650772095,0.953125,0.920833349227905
0.71875,0.754166662693024,0.765625,0.754166662693024,0.9375,0.916666686534882
0.8125,0.754166662693024,0.765625,0.766666650772095,0.90625,0.916666686534882
0.84375,0.745833337306976,0.859375,0.758333325386047,0.921875,0.916666686534882
0.828125,0.729166686534882,0.84375,0.725000023841858,0.953125,0.916666686534882
0.890625,0.741666674613953,0.71875,0.716666638851166,0.90625,0.929166674613952
0.78125,0.720833361148834,0.78125,0.691666662693024,0.890625,0.925000011920929
0.734375,0.716666638851166,0.859375,0.712499976158142,0.9375,0.925000011920929
0.828125,0.720833361148834,0.8125,0.699999988079071,0.890625,0.925000011920929
0.796875,0.720833361148834,0.75,0.708333313465118,0.953125,0.929166674613952
0.859375,0.737500011920929,0.765625,0.695833325386047,0.90625,0.920833349227905
0.640625,0.737500011920929,0.796875,0.695833325386047,0.921875,0.920833349227905
0.703125,0.733333349227905,0.859375,0.729166686534882,0.859375,0.920833349227905
0.84375,0.741666674613953,0.703125,0.75,0.921875,0.904166638851166
0.8125,0.741666674613953,0.78125,0.737500011920929,0.921875,0.895833313465118
0.84375,0.758333325386047,0.84375,0.75,0.890625,0.887499988079071
0.703125,0.766666650772095,0.8125,0.745833337306976,0.96875,0.883333325386047
0.703125,0.779166638851166,0.796875,0.75,0.953125,0.887499988079071
0.765625,0.770833313465118,0.734375,0.754166662693024,0.9375,0.891666650772095
0.84375,0.745833337306976,0.734375,0.75,0.90625,0.887499988079071
0.765625,0.708333313465118,0.765625,0.75,0.96875,0.891666650772095
0.734375,0.720833361148834,0.71875,0.75,0.890625,0.891666650772095
0.8125,0.754166662693024,0.8125,0.737500011920929,0.875,0.891666650772095
0.75,0.783333361148834,0.859375,0.729166686534882,0.9375,0.891666650772095
0.75,0.770833313465118,0.796875,0.729166686534882,0.828125,0.891666650772095
0.796875,0.758333325386047,0.75,0.725000023841858,0.921875,0.908333361148834
0.65625,0.762499988079071,0.828125,0.695833325386047,0.921875,0.895833313465118
0.6875,0.758333325386047,0.765625,0.6875,0.859375,0.895833313465118
0.8125,0.758333325386047,0.78125,0.6875,0.9375,0.891666650772095
0.765625,0.754166662693024,0.796875,0.691666662693024,0.96875,0.883333325386047
0.765625,0.737500011920929,0.6875,0.691666662693024,0.953125,0.883333325386047
0.8125,0.729166686534882,0.765625,0.716666638851166,0.953125,0.895833313465118
0.875,0.729166686534882,0.828125,0.737500011920929,0.96875,0.891666650772095
0.78125,0.708333313465118,0.78125,0.737500011920929,0.953125,0.891666650772095
0.828125,0.704166650772095,0.796875,0.733333349227905,0.828125,0.891666650772095
0.8125,0.712499976158142,0.71875,0.729166686534882,0.921875,0.895833313465118
0.78125,0.712499976158142,0.734375,0.720833361148834,0.953125,0.891666650772095
0.765625,0.716666638851166,0.796875,0.725000023841858,0.921875,0.904166638851166
0.78125,0.708333313465118,0.78125,0.720833361148834,0.90625,0.891666650772095
0.703125,0.716666638851166,0.78125,0.704166650772095,0.984375,0.891666650772095
0.84375,0.708333313465118,0.765625,0.679166674613953,0.9375,0.908333361148834
0.765625,0.699999988079071,0.796875,0.6875,0.90625,0.912500023841858
0.796875,0.712499976158142,0.671875,0.666666686534882,0.9375,0.912500023841858
0.765625,0.729166686534882,0.78125,0.708333313465118,0.90625,0.916666686534882
0.8125,0.729166686534882,0.859375,0.741666674613953,0.921875,0.912500023841858
0.8125,0.745833337306976,0.84375,0.762499988079071,0.921875,0.920833349227905
0.65625,0.75,0.671875,0.762499988079071,0.890625,0.920833349227905
0.703125,0.745833337306976,0.765625,0.733333349227905,0.875,0.916666686534882
0.75,0.745833337306976,0.71875,0.716666638851166,0.921875,0.912500023841858
0.828125,0.733333349227905,0.90625,0.733333349227905,0.953125,0.908333361148834
0.765625,0.716666638851166,0.796875,0.741666674613953,0.96875,0.908333361148834
0.734375,0.708333313465118,0.796875,0.754166662693024,0.921875,0.912500023841858
0.8125,0.699999988079071,0.703125,0.733333349227905,0.9375,0.908333361148834
0.796875,0.699999988079071,0.828125,0.712499976158142,0.9375,0.904166638851166
0.78125,0.708333313465118,0.71875,0.699999988079071,0.9375,0.904166638851166
0.734375,0.720833361148834,0.8125,0.683333337306976,0.90625,0.899999976158142
0.71875,0.729166686534882,0.796875,0.662500023841858,0.890625,0.891666650772095
0.875,0.733333349227905,0.8125,0.670833349227905,0.921875,0.895833313465118
0.765625,0.737500011920929,0.859375,0.675000011920929,0.890625,0.899999976158142
0.78125,0.758333325386047,0.78125,0.704166650772095,0.875,0.895833313465118
0.828125,0.758333325386047,0.828125,0.708333313465118,0.96875,0.904166638851166
0.828125,0.766666650772095,0.734375,0.704166650772095,0.921875,0.904166638851166
0.78125,0.766666650772095,0.828125,0.708333313465118,0.921875,0.904166638851166
0.859375,0.75,0.875,0.737500011920929,0.921875,0.899999976158142
0.75,0.762499988079071,0.828125,0.762499988079071,0.96875,0.899999976158142
0.875,0.762499988079071,0.765625,0.787500023841858,0.9375,0.895833313465118
0.828125,0.774999976158142,0.703125,0.791666686534882,0.890625,0.891666650772095
0.78125,0.779166638851166,0.671875,0.779166638851166,0.90625,0.887499988079071
0.78125,0.762499988079071,0.640625,0.762499988079071,0.875,0.887499988079071
0.734375,0.745833337306976,0.796875,0.729166686534882,0.9375,0.879166662693024
0.84375,0.741666674613953,0.828125,0.704166650772095,0.96875,0.879166662693024
0.84375,0.741666674613953,0.734375,0.679166674613953,0.859375,0.875
0.796875,0.716666638851166,0.8125,0.649999976158142,0.953125,0.875
0.765625,0.695833325386047,0.765625,0.600000023841858,0.953125,0.870833337306976
0.71875,0.708333313465118,0.78125,0.595833361148834,0.921875,0.875
0.75,0.704166650772095,0.78125,0.654166638851166,0.859375,0.879166662693024
0.828125,0.695833325386047,0.765625,0.691666662693024,0.96875,0.899999976158142
0.703125,0.712499976158142,0.875,0.716666638851166,0.9375,0.904166638851166
0.765625,0.699999988079071,0.765625,0.729166686534882,0.90625,0.916666686534882
0.734375,0.708333313465118,0.8125,0.733333349227905,0.9375,0.916666686534882
0.796875,0.704166650772095,0.78125,0.745833337306976,0.9375,0.925000011920929
0.859375,0.670833349227905,0.78125,0.75,0.921875,0.920833349227905
0.765625,0.683333337306976,0.8125,0.745833337306976,0.96875,0.920833349227905
0.84375,0.683333337306976,0.875,0.737500011920929,0.984375,0.929166674613952
0.75,0.704166650772095,0.828125,0.741666674613953,0.90625,0.920833349227905
0.734375,0.725000023841858,0.703125,0.737500011920929,0.984375,0.920833349227905
0.8125,0.733333349227905,0.796875,0.712499976158142,0.953125,0.920833349227905
0.84375,0.741666674613953,0.734375,0.708333313465118,0.90625,0.929166674613952
0.78125,0.741666674613953,0.8125,0.6875,0.828125,0.925000011920929
0.734375,0.716666638851166,0.8125,0.675000011920929,0.890625,0.912500023841858
0.796875,0.708333313465118,0.71875,0.658333361148834,0.921875,0.904166638851166
0.8125,0.699999988079071,0.796875,0.662500023841858,0.96875,0.895833313465118
0.859375,0.670833349227905,0.796875,0.675000011920929,0.921875,0.895833313465118
0.78125,0.712499976158142,0.71875,0.704166650772095,0.890625,0.904166638851166
0.765625,0.720833361148834,0.828125,0.720833361148834,0.953125,0.899999976158142
0.84375,0.704166650772095,0.8125,0.729166686534882,0.953125,0.899999976158142
0.859375,0.708333313465118,0.796875,0.729166686534882,0.875,0.908333361148834
0.828125,0.716666638851166,0.859375,0.725000023841858,0.875,0.912500023841858
0.78125,0.720833361148834,0.84375,0.716666638851166,0.921875,0.912500023841858
0.640625,0.712499976158142,0.875,0.716666638851166,0.953125,0.912500023841858
0.75,0.716666638851166,0.765625,0.708333313465118,0.921875,0.912500023841858
0.71875,0.712499976158142,0.796875,0.712499976158142,0.890625,0.916666686534882
0.8125,0.704166650772095,0.84375,0.708333313465118,0.90625,0.912500023841858
0.78125,0.666666686534882,0.84375,0.712499976158142,0.96875,0.912500023841858
0.796875,0.666666686534882,0.84375,0.725000023841858,0.953125,0.916666686534882
0.75,0.675000011920929,0.875,0.720833361148834,0.984375,0.920833349227905
